OrderID,CustomerID,StoreID,OrderDate,OrderDateTime,OrderStatus,SalesChannel,PaymentMethod,ShippingDate,PromoCode,Notes,SubTotal,Tax,ShippingCost,ItemsCount,OrderLevelDiscount,OrderTotal
6944,147,8,2024-08-13,2024-08-13 14:20:00,Completed,In-Store,Bank Transfer,2024-08-13,,,47.34,3.31,0.0,3,0.0,50.65
6945,171,10,2024-04-09,2024-04-09 18:40:00,Cancelled,In-Store,Cash,,,,141.74,9.92,0.0,4,0.0,151.66
6946,896,4,2024-03-31,2024-03-31 14:10:00,Completed,In-Store,Cash,2024-03-31,NEW10,,33.45,2.34,0.0,1,0.0,35.79
6947,467,3,2025-08-19,2025-08-19 17:40:00,Completed,In-Store,Bank Transfer,2025-08-19,VIP20,Gift wrap,47.95,3.36,0.0,4,0.96,50.35
6948,55,10,2024-03-31,2024-03-31 17:00:00,Completed,Online,E-Wallet,2024-04-07,BUNDLE5,Gift wrap,33.31,2.33,4.65,2,0.0,40.29
6949,716,6,2024-04-27,2024-04-27 19:20:00,Completed,In-Store,Cash,2024-04-27,SUMMER15,Gift wrap,91.16,6.38,0.0,3,1.82,95.72
6950,949,4,2024-01-21,2024-01-21 18:10:00,Completed,Online,Debit Card,2024-01-23,,,65.03,4.55,3.63,2,0.0,73.21
6951,1092,4,2025-08-23,2025-08-23 13:20:00,Completed,In-Store,Cash,2025-08-23,,Fragile,11.72,0.82,0.0,1,0.0,12.54
6952,1009,9,2024-05-08,2024-05-08 18:15:00,Completed,Online,Bank Transfer,2024-05-11,,,118.07,8.26,3.82,4,0.0,130.15
6953,676,4,2025-04-25,2025-04-25 19:30:00,Completed,In-Store,E-Wallet,2025-04-25,SUMMER15,Gift wrap,26.74,1.87,0.0,2,0.0,28.61
6954,775,8,2024-03-08,2024-03-08 20:55:00,Pending,In-Store,Credit Card,,SUMMER15,Fragile,29.67,2.08,0.0,3,0.59,31.16
6955,192,6,2025-06-24,2025-06-24 12:35:00,Completed,Online,Bank Transfer,2025-06-27,NEW10,,55.85,3.91,3.98,2,0.0,63.74
6956,342,6,2025-07-03,2025-07-03 13:30:00,Completed,Online,Cash,2025-07-07,,,20.92,1.46,5.12,1,0.0,27.5
6957,534,2,2024-06-07,2024-06-07 18:15:00,Completed,Online,Debit Card,2024-06-09,,,122.25,8.56,2.75,2,0.0,133.56
6958,933,4,2025-01-25,2025-01-25 12:05:00,Pending,Online,Debit Card,,,Fragile,94.55,6.62,5.5,3,0.0,106.67
6959,813,9,2024-03-05,2024-03-05 18:00:00,Completed,In-Store,Bank Transfer,2024-03-05,,Fragile,27.98,1.96,0.0,1,0.0,29.94
6960,985,1,2024-06-22,2024-06-22 16:00:00,Completed,In-Store,Cash,2024-06-22,BUNDLE5,,27.86,1.95,0.0,2,0.0,29.81
6961,1044,8,2024-01-31,2024-01-31 15:15:00,Completed,Online,Credit Card,2024-02-02,BUNDLE5,,53.66,3.76,4.74,4,1.07,61.09
6962,166,2,2024-03-12,2024-03-12 18:45:00,Pending,Online,Bank Transfer,,BUNDLE5,,12.21,0.85,4.34,1,0.0,17.4
6963,656,1,2024-08-13,2024-08-13 17:15:00,Returned,Online,E-Wallet,,NEW10,,66.51,4.66,4.71,3,1.33,74.55
6964,594,9,2025-04-04,2025-04-04 17:30:00,Cancelled,Online,Debit Card,,,,120.56,8.44,3.03,2,0.0,132.03
6965,27,7,2024-08-25,2024-08-25 19:55:00,Pending,In-Store,Debit Card,,NEW10,,12.96,0.91,0.0,1,0.0,13.87
6966,145,2,2025-03-11,2025-03-11 17:30:00,Completed,Online,Cash,2025-03-12,,Gift wrap,23.96,1.68,1.91,1,0.0,27.55
6967,790,5,2024-01-27,2024-01-27 11:55:00,Returned,In-Store,Cash,,VIP20,Gift wrap,18.64,1.3,0.0,2,0.0,19.94
6968,393,10,2024-05-06,2024-05-06 17:10:00,Completed,Online,Bank Transfer,2024-05-13,BUNDLE5,,59.01,4.13,3.55,3,1.18,65.51
6969,107,9,2025-04-25,2025-04-25 16:00:00,Completed,Online,Credit Card,2025-04-28,NEW10,,27.86,1.95,4.26,1,0.0,34.07
6970,27,9,2025-02-12,2025-02-12 16:55:00,Completed,In-Store,Cash,2025-02-12,,,49.5,3.47,0.0,3,0.0,52.97
6971,413,5,2025-04-12,2025-04-12 20:05:00,Completed,Online,Credit Card,2025-04-17,NEW10,,29.14,2.04,2.99,1,0.0,34.17
6972,454,2,2024-02-09,2024-02-09 17:50:00,Cancelled,In-Store,Credit Card,,SUMMER15,Gift wrap,73.22,5.13,0.0,5,1.46,76.89
6973,488,7,2025-03-07,2025-03-07 12:10:00,Completed,Online,Credit Card,2025-03-07,,,38.65,2.71,2.33,3,0.0,43.69
6974,1145,10,2025-02-27,2025-02-27 20:10:00,Completed,Online,Bank Transfer,2025-03-01,,,22.06,1.54,4.12,2,0.0,27.72
6975,194,1,2025-05-15,2025-05-15 19:50:00,Completed,Online,Credit Card,2025-05-15,VIP20,,27.31,1.91,3.29,2,0.0,32.51
6976,1004,9,2025-02-14,2025-02-14 19:45:00,Completed,Online,Credit Card,2025-02-18,,,12.98,0.91,3.65,1,0.0,17.54
6977,897,8,2025-07-06,2025-07-06 18:45:00,Pending,Online,E-Wallet,,,,28.74,2.01,4.31,2,0.0,35.06
6978,685,4,2024-02-24,2024-02-24 11:20:00,Completed,In-Store,Cash,2024-02-24,NEW10,,51.68,3.62,0.0,1,0.0,55.3
6979,670,4,2025-03-25,2025-03-25 20:30:00,Completed,Online,E-Wallet,2025-03-27,,Gift wrap,83.92,5.87,4.12,5,0.0,93.91
6980,313,4,2024-10-22,2024-10-22 10:30:00,Completed,Online,E-Wallet,2024-10-27,,,12.74,0.89,3.98,1,0.0,17.61
6981,532,9,2025-06-10,2025-06-10 18:20:00,Completed,Online,Cash,2025-06-13,VIP20,,11.0,0.77,4.32,1,0.0,16.09
6982,816,2,2024-11-16,2024-11-16 19:05:00,Completed,Online,E-Wallet,2024-11-19,,,64.02,4.48,4.03,4,0.0,72.53
6983,953,3,2024-08-22,2024-08-22 20:15:00,Completed,In-Store,Cash,2024-08-22,VIP20,Gift wrap,52.0,3.64,0.0,3,1.04,54.6
6984,494,7,2024-10-06,2024-10-06 17:40:00,Completed,Online,Credit Card,2024-10-07,,,23.62,1.65,1.64,1,0.0,26.91
6985,1142,9,2024-05-02,2024-05-02 19:45:00,Completed,Online,Cash,2024-05-09,BUNDLE5,,12.98,0.91,3.29,1,0.0,17.18
6986,428,4,2024-05-26,2024-05-26 12:50:00,Completed,In-Store,Cash,2024-05-26,BUNDLE5,Fragile,125.31,8.77,0.0,5,2.51,131.57
6987,291,3,2024-03-31,2024-03-31 12:20:00,Completed,Online,Debit Card,2024-04-02,VIP20,Gift wrap,68.13,4.77,2.06,1,0.0,74.96
6988,530,5,2025-03-20,2025-03-20 11:05:00,Pending,Online,Credit Card,,VIP20,Fragile,10.67,0.75,3.41,2,0.0,14.83
6989,926,7,2024-03-24,2024-03-24 19:35:00,Completed,In-Store,Credit Card,2024-03-24,,,71.37,5.0,0.0,3,0.0,76.37
6990,996,5,2025-06-09,2025-06-09 15:05:00,Completed,Online,Credit Card,2025-06-13,NEW10,,33.21,2.32,3.28,1,0.0,38.81
6991,1153,4,2025-03-23,2025-03-23 17:40:00,Completed,Online,Debit Card,2025-03-24,VIP20,,51.62,3.61,3.58,1,0.0,58.81
6992,885,9,2025-04-03,2025-04-03 15:30:00,Completed,In-Store,E-Wallet,2025-04-03,,,16.68,1.17,0.0,1,0.0,17.85
6993,1146,6,2024-01-29,2024-01-29 16:55:00,Completed,In-Store,E-Wallet,2024-01-29,,Fragile,14.34,1.0,0.0,1,0.0,15.34
6994,875,2,2025-02-02,2025-02-02 18:55:00,Completed,Online,E-Wallet,2025-02-07,,,74.66,5.23,4.21,2,0.0,84.1
6995,619,7,2024-04-29,2024-04-29 16:30:00,Completed,In-Store,Cash,2024-04-29,BUNDLE5,,47.01,3.29,0.0,4,0.94,49.36
6996,969,8,2024-02-24,2024-02-24 13:10:00,Completed,Online,Cash,2024-02-26,SUMMER15,Gift wrap,138.39,9.69,3.32,5,2.77,148.63
6997,777,4,2025-06-04,2025-06-04 19:35:00,Completed,In-Store,Bank Transfer,2025-06-04,NEW10,,61.31,4.29,0.0,4,1.23,64.37
6998,1005,7,2024-06-17,2024-06-17 10:15:00,Completed,Online,Debit Card,2024-06-18,NEW10,Fragile,29.02,2.03,4.08,2,0.0,35.13
6999,355,1,2024-05-29,2024-05-29 12:20:00,Pending,Online,Cash,,SUMMER15,,30.05,2.1,3.2,2,0.0,35.35
7000,127,6,2024-09-06,2024-09-06 11:35:00,Returned,In-Store,Debit Card,,VIP20,Fragile,31.66,2.22,0.0,2,0.0,33.88
7001,396,1,2024-10-31,2024-10-31 16:40:00,Returned,Online,Credit Card,,,Gift wrap,68.1,4.77,3.48,3,0.0,76.35
7002,995,8,2025-03-12,2025-03-12 13:00:00,Completed,Online,Credit Card,2025-03-13,NEW10,,83.77,5.86,3.36,2,0.0,92.99
7003,370,4,2025-07-18,2025-07-18 19:15:00,Completed,Online,Bank Transfer,2025-07-23,SUMMER15,Gift wrap,37.84,2.65,3.17,1,0.0,43.66
7004,331,8,2025-06-24,2025-06-24 10:30:00,Completed,Online,E-Wallet,2025-06-27,,,76.36,5.35,1.89,4,0.0,83.6
7005,565,9,2024-06-09,2024-06-09 17:20:00,Completed,Online,E-Wallet,2024-06-13,,Fragile,44.09,3.09,3.28,2,0.0,50.46
7006,68,7,2024-03-14,2024-03-14 12:45:00,Completed,Online,Credit Card,2024-03-16,VIP20,Gift wrap,30.52,2.14,3.1,3,0.61,35.15
7007,976,4,2024-12-09,2024-12-09 19:20:00,Completed,Online,Credit Card,2024-12-13,,Gift wrap,17.1,1.2,2.93,1,0.0,21.23
7008,922,8,2024-04-27,2024-04-27 12:40:00,Pending,In-Store,E-Wallet,,,,41.17,2.88,0.0,3,0.0,44.05
7009,1163,9,2024-06-30,2024-06-30 18:00:00,Completed,In-Store,Credit Card,2024-06-30,VIP20,,11.26,0.79,0.0,1,0.0,12.05
7010,973,7,2025-08-13,2025-08-13 13:25:00,Completed,Online,Credit Card,2025-08-15,NEW10,Gift wrap,12.76,0.89,3.42,1,0.0,17.07
7011,397,4,2024-11-30,2024-11-30 19:50:00,Completed,In-Store,Debit Card,2024-11-30,,,86.16,6.03,0.0,3,0.0,92.19
7012,115,3,2025-05-01,2025-05-01 16:30:00,Completed,Online,E-Wallet,2025-05-01,VIP20,,5.99,0.42,2.71,1,0.0,9.12
7013,859,9,2024-11-05,2024-11-05 16:30:00,Completed,Online,Bank Transfer,2024-11-12,VIP20,,44.09,3.09,4.79,3,0.88,51.09
7014,29,5,2025-01-14,2025-01-14 16:45:00,Pending,In-Store,Credit Card,,,Gift wrap,49.32,3.45,0.0,3,0.0,52.77
7015,133,10,2024-02-11,2024-02-11 15:15:00,Completed,Online,Debit Card,2024-02-15,SUMMER15,,23.17,1.62,2.21,2,0.0,27.0
7016,797,2,2024-08-21,2024-08-21 18:05:00,Completed,Online,Bank Transfer,2024-08-28,BUNDLE5,,61.51,4.31,4.16,2,0.0,69.98
7017,355,3,2025-07-06,2025-07-06 19:30:00,Pending,Online,Cash,,SUMMER15,,8.64,0.6,3.06,1,0.0,12.3
7018,707,1,2025-06-24,2025-06-24 17:20:00,Completed,In-Store,Credit Card,2025-06-24,VIP20,Fragile,60.6,4.24,0.0,3,1.21,63.63
7019,478,5,2024-02-23,2024-02-23 10:30:00,Completed,In-Store,E-Wallet,2024-02-23,,Fragile,18.92,1.32,0.0,1,0.0,20.24
7020,503,4,2025-01-11,2025-01-11 17:05:00,Completed,Online,Cash,2025-01-13,BUNDLE5,,64.51,4.52,4.09,2,0.0,73.12
7021,387,3,2024-03-07,2024-03-07 14:15:00,Cancelled,Online,Cash,,,Gift wrap,22.45,1.57,4.19,2,0.0,28.21
7022,830,5,2024-01-09,2024-01-09 19:05:00,Completed,Online,Credit Card,2024-01-14,NEW10,,49.8,3.49,2.95,2,0.0,56.24
7023,672,10,2025-05-23,2025-05-23 15:05:00,Completed,Online,Cash,2025-05-23,,Fragile,41.79,2.93,2.58,2,0.0,47.3
7024,517,10,2024-06-18,2024-06-18 18:45:00,Completed,In-Store,Bank Transfer,2024-06-18,,,12.22,0.86,0.0,1,0.0,13.08
7025,1112,2,2025-06-20,2025-06-20 16:50:00,Completed,Online,Credit Card,2025-06-26,,,124.81,8.74,3.72,3,0.0,137.27
7026,340,3,2025-03-01,2025-03-01 18:40:00,Completed,Online,E-Wallet,2025-03-02,SUMMER15,Fragile,21.77,1.52,6.09,2,0.0,29.38
7027,1000,6,2025-03-13,2025-03-13 11:30:00,Completed,In-Store,Credit Card,2025-03-13,,,16.05,1.12,0.0,1,0.0,17.17
7028,39,3,2024-03-12,2024-03-12 18:50:00,Pending,In-Store,E-Wallet,,BUNDLE5,Fragile,21.1,1.48,0.0,2,0.0,22.58
7029,864,5,2025-04-25,2025-04-25 20:55:00,Returned,Online,Cash,,,,40.38,2.83,1.95,2,0.0,45.16
7030,816,2,2024-03-30,2024-03-30 11:25:00,Completed,Online,Debit Card,2024-04-04,VIP20,,22.9,1.6,3.52,1,0.0,28.02
7031,762,2,2025-01-28,2025-01-28 15:10:00,Completed,In-Store,Debit Card,2025-01-28,BUNDLE5,,64.2,4.49,0.0,2,0.0,68.69
7032,563,3,2025-08-15,2025-08-15 13:05:00,Pending,In-Store,Cash,,VIP20,Gift wrap,20.94,1.47,0.0,2,0.0,22.41
7033,1068,6,2025-01-07,2025-01-07 15:35:00,Pending,Online,Bank Transfer,,BUNDLE5,Gift wrap,24.61,1.72,4.42,2,0.0,30.75
7034,45,5,2024-08-13,2024-08-13 19:40:00,Completed,Online,Cash,2024-08-13,,,9.7,0.68,3.93,1,0.0,14.31
7035,275,8,2024-01-28,2024-01-28 18:50:00,Pending,Online,Credit Card,,,Gift wrap,79.65,5.58,3.58,2,0.0,88.81
7036,224,3,2024-09-06,2024-09-06 12:10:00,Completed,In-Store,Cash,2024-09-06,BUNDLE5,,38.76,2.71,0.0,1,0.0,41.47
7037,597,2,2024-01-24,2024-01-24 20:40:00,Completed,Online,E-Wallet,2024-01-26,VIP20,,21.45,1.5,3.13,2,0.0,26.08
7038,618,10,2024-03-28,2024-03-28 11:15:00,Completed,Online,Bank Transfer,2024-03-29,,,59.76,4.18,2.72,2,0.0,66.66
7039,263,2,2024-07-04,2024-07-04 12:25:00,Pending,In-Store,Bank Transfer,,SUMMER15,,179.95,12.6,0.0,5,3.6,188.95
7040,447,2,2025-07-14,2025-07-14 12:45:00,Pending,Online,Debit Card,,,,68.35,4.78,3.49,2,0.0,76.62
7041,990,10,2024-06-08,2024-06-08 15:20:00,Completed,In-Store,Credit Card,2024-06-08,SUMMER15,,48.47,3.39,0.0,3,0.97,50.89
7042,1171,9,2024-05-03,2024-05-03 18:50:00,Completed,In-Store,Debit Card,2024-05-03,,,79.14,5.54,0.0,3,0.0,84.68
7043,73,6,2024-01-18,2024-01-18 10:50:00,Returned,Online,Cash,,,,193.82,13.57,3.05,3,0.0,210.44
7044,711,2,2025-08-15,2025-08-15 20:20:00,Pending,In-Store,Bank Transfer,,NEW10,,65.33,4.57,0.0,2,0.0,69.9
7045,1046,5,2024-07-12,2024-07-12 16:40:00,Completed,Online,Cash,2024-07-13,SUMMER15,,16.54,1.16,2.89,1,0.0,20.59
7046,366,8,2024-07-30,2024-07-30 16:20:00,Completed,In-Store,Bank Transfer,2024-07-30,NEW10,,45.98,3.22,0.0,2,0.0,49.2
7047,1092,9,2024-07-23,2024-07-23 19:05:00,Pending,Online,E-Wallet,,NEW10,,10.91,0.76,4.65,1,0.0,16.32
7048,115,2,2025-04-05,2025-04-05 12:20:00,Completed,Online,Bank Transfer,2025-04-05,,Fragile,35.38,2.48,2.97,2,0.0,40.83
7049,951,4,2024-10-12,2024-10-12 17:00:00,Pending,In-Store,Credit Card,,,,43.4,3.04,0.0,2,0.0,46.44
7050,66,8,2024-11-29,2024-11-29 16:25:00,Completed,Online,Bank Transfer,2024-11-29,VIP20,Fragile,79.44,5.56,4.34,2,0.0,89.34
7051,115,6,2024-01-22,2024-01-22 20:25:00,Completed,In-Store,Debit Card,2024-01-22,SUMMER15,,5.97,0.42,0.0,1,0.0,6.39
7052,892,8,2025-01-17,2025-01-17 11:10:00,Completed,Online,Debit Card,2025-01-24,VIP20,Gift wrap,39.09,2.74,1.77,2,0.0,43.6
7053,1160,6,2024-02-29,2024-02-29 13:45:00,Completed,Online,Credit Card,2024-03-06,,,42.64,2.98,2.81,3,0.0,48.43
7054,1060,2,2024-07-17,2024-07-17 17:45:00,Pending,In-Store,Debit Card,,,,21.18,1.48,0.0,2,0.0,22.66
7055,370,10,2025-02-07,2025-02-07 16:45:00,Pending,Online,Credit Card,,,Gift wrap,10.33,0.72,3.27,1,0.0,14.32
7056,1192,5,2025-01-03,2025-01-03 17:10:00,Completed,In-Store,Bank Transfer,2025-01-03,VIP20,Fragile,36.96,2.59,0.0,3,0.74,38.81
7057,842,2,2025-08-21,2025-08-21 17:30:00,Completed,Online,Credit Card,2025-08-21,,,3.72,0.26,5.61,1,0.0,9.59
7058,123,8,2024-10-30,2024-10-30 19:10:00,Completed,Online,E-Wallet,2024-11-05,SUMMER15,Gift wrap,37.37,2.62,5.59,2,0.0,45.58
7059,237,10,2024-09-24,2024-09-24 18:35:00,Completed,In-Store,E-Wallet,2024-09-24,NEW10,,11.08,0.78,0.0,1,0.0,11.86
7060,142,4,2024-02-15,2024-02-15 10:20:00,Completed,In-Store,Credit Card,2024-02-15,VIP20,Fragile,37.6,2.63,0.0,2,0.0,40.23
7061,472,8,2025-07-09,2025-07-09 20:50:00,Completed,Online,Cash,2025-07-09,VIP20,,27.39,1.92,5.05,1,0.0,34.36
7062,449,2,2025-01-20,2025-01-20 15:55:00,Completed,Online,Cash,2025-01-21,,,11.79,0.83,3.66,1,0.0,16.28
7063,222,3,2024-12-18,2024-12-18 10:45:00,Completed,Online,Debit Card,2024-12-22,BUNDLE5,Fragile,61.88,4.33,4.01,4,1.24,68.98
7064,171,2,2024-09-26,2024-09-26 11:50:00,Completed,In-Store,Bank Transfer,2024-09-26,,Fragile,44.39,3.11,0.0,2,0.0,47.5
7065,176,1,2025-08-06,2025-08-06 16:55:00,Pending,Online,Credit Card,,,Gift wrap,43.11,3.02,2.31,3,0.0,48.44
7066,471,9,2025-06-30,2025-06-30 19:45:00,Completed,Online,E-Wallet,2025-07-03,BUNDLE5,Gift wrap,29.59,2.07,5.3,2,0.0,36.96
7067,565,7,2024-04-29,2024-04-29 15:25:00,Completed,Online,E-Wallet,2024-05-05,NEW10,,18.89,1.32,4.23,2,0.0,24.44
7068,97,1,2024-10-05,2024-10-05 19:55:00,Completed,Online,E-Wallet,2024-10-08,VIP20,Gift wrap,28.5,2.0,4.05,1,0.0,34.55
7069,1062,2,2025-07-03,2025-07-03 16:00:00,Completed,In-Store,Credit Card,2025-07-03,,Fragile,198.46,13.89,0.0,3,0.0,212.35
7070,464,4,2025-05-22,2025-05-22 16:40:00,Cancelled,Online,E-Wallet,,SUMMER15,Gift wrap,23.87,1.67,2.68,1,0.0,28.22
7071,747,8,2024-12-22,2024-12-22 15:25:00,Completed,Online,Credit Card,2024-12-22,NEW10,Fragile,10.93,0.77,4.39,1,0.0,16.09
7072,909,5,2024-04-28,2024-04-28 19:40:00,Pending,Online,Cash,,,Gift wrap,15.24,1.07,2.74,1,0.0,19.05
7073,361,6,2024-06-24,2024-06-24 17:05:00,Completed,In-Store,E-Wallet,2024-06-24,SUMMER15,,64.15,4.49,0.0,3,1.28,67.36
7074,1163,5,2024-02-28,2024-02-28 19:35:00,Completed,Online,Credit Card,2024-03-04,BUNDLE5,Fragile,9.7,0.68,2.28,1,0.0,12.66
7075,1078,5,2024-10-20,2024-10-20 19:30:00,Pending,In-Store,E-Wallet,,,,41.5,2.9,0.0,1,0.0,44.4
7076,347,9,2025-08-10,2025-08-10 15:25:00,Completed,In-Store,Debit Card,2025-08-10,SUMMER15,,63.27,4.43,0.0,5,1.27,66.43
7077,386,1,2025-08-02,2025-08-02 19:10:00,Pending,In-Store,Credit Card,,NEW10,,22.77,1.59,0.0,2,0.0,24.36
7078,1189,5,2024-06-11,2024-06-11 19:55:00,Completed,Online,Cash,2024-06-11,,,103.17,7.22,2.65,4,0.0,113.04
7079,506,10,2024-04-01,2024-04-01 12:50:00,Completed,Online,Debit Card,2024-04-01,,,52.08,3.65,3.84,2,0.0,59.57
7080,905,8,2024-11-02,2024-11-02 14:05:00,Returned,Online,Credit Card,,BUNDLE5,,57.95,4.06,2.88,2,0.0,64.89
7081,758,2,2024-01-21,2024-01-21 12:45:00,Completed,Online,E-Wallet,2024-01-28,,,75.54,5.29,4.86,3,0.0,85.69
7082,131,2,2024-06-01,2024-06-01 19:45:00,Cancelled,Online,Bank Transfer,,,Gift wrap,40.32,2.82,3.86,1,0.0,47.0
7083,1142,8,2025-05-29,2025-05-29 18:50:00,Completed,Online,E-Wallet,2025-06-02,,Fragile,29.8,2.09,2.76,2,0.0,34.65
7084,5,8,2025-01-21,2025-01-21 16:15:00,Completed,In-Store,E-Wallet,2025-01-21,,,15.63,1.09,0.0,2,0.0,16.72
7085,1200,3,2025-05-14,2025-05-14 13:50:00,Completed,In-Store,Credit Card,2025-05-14,VIP20,,28.97,2.03,0.0,1,0.0,31.0
7086,596,3,2025-01-26,2025-01-26 18:30:00,Completed,In-Store,Cash,2025-01-26,SUMMER15,Fragile,9.83,0.69,0.0,1,0.0,10.52
7087,749,9,2025-07-19,2025-07-19 20:15:00,Pending,Online,Credit Card,,,,51.5,3.61,3.66,3,0.0,58.77
7088,370,6,2024-02-29,2024-02-29 15:55:00,Completed,Online,Cash,2024-03-06,,Gift wrap,32.46,2.27,3.92,1,0.0,38.65
7089,246,4,2024-03-13,2024-03-13 14:15:00,Completed,Online,Cash,2024-03-19,,,59.1,4.14,4.13,3,0.0,67.37
7090,450,4,2025-05-21,2025-05-21 16:10:00,Pending,In-Store,Bank Transfer,,,,71.71,5.02,0.0,3,0.0,76.73
7091,8,9,2025-06-05,2025-06-05 18:30:00,Pending,Online,E-Wallet,,,Fragile,21.04,1.47,4.56,2,0.0,27.07
7092,94,2,2025-08-01,2025-08-01 12:40:00,Completed,In-Store,Bank Transfer,2025-08-01,VIP20,,39.54,2.77,0.0,3,0.79,41.52
7093,46,9,2025-08-20,2025-08-20 19:35:00,Returned,Online,Cash,,VIP20,Fragile,20.47,1.43,4.62,2,0.0,26.52
7094,736,3,2024-02-12,2024-02-12 18:05:00,Completed,In-Store,E-Wallet,2024-02-12,,,76.65,5.37,0.0,3,0.0,82.02
7095,170,4,2024-09-02,2024-09-02 20:30:00,Completed,Online,E-Wallet,2024-09-05,,,39.68,2.78,1.95,2,0.0,44.41
7096,794,3,2025-08-21,2025-08-21 19:15:00,Completed,In-Store,Bank Transfer,2025-08-21,,Fragile,14.83,1.04,0.0,1,0.0,15.87
7097,214,2,2025-06-19,2025-06-19 17:05:00,Completed,Online,E-Wallet,2025-06-25,,,11.63,0.81,4.18,1,0.0,16.62
7098,225,10,2025-08-09,2025-08-09 18:35:00,Completed,In-Store,E-Wallet,2025-08-09,,,13.36,0.94,0.0,1,0.0,14.3
7099,780,3,2024-12-07,2024-12-07 16:05:00,Completed,Online,Cash,2024-12-08,VIP20,,54.83,3.84,2.79,3,1.1,60.36
7100,745,10,2024-01-25,2024-01-25 13:50:00,Completed,Online,Debit Card,2024-01-27,,,23.26,1.63,2.35,1,0.0,27.24
7101,288,2,2024-05-25,2024-05-25 16:50:00,Returned,Online,Bank Transfer,,,,56.73,3.97,3.22,2,0.0,63.92
7102,315,8,2025-08-13,2025-08-13 17:30:00,Completed,In-Store,E-Wallet,2025-08-13,NEW10,Gift wrap,8.66,0.61,0.0,1,0.0,9.27
7103,307,9,2025-03-21,2025-03-21 20:45:00,Pending,Online,E-Wallet,,,,11.81,0.83,4.19,1,0.0,16.83
7104,573,1,2025-04-20,2025-04-20 19:40:00,Completed,Online,Credit Card,2025-04-22,,Fragile,31.88,2.23,3.19,1,0.0,37.3
7105,774,9,2024-10-21,2024-10-21 12:55:00,Returned,In-Store,E-Wallet,,,,22.68,1.59,0.0,2,0.0,24.27
7106,1029,8,2025-08-22,2025-08-22 14:45:00,Completed,In-Store,Cash,2025-08-22,BUNDLE5,,30.65,2.15,0.0,2,0.0,32.8
7107,1009,9,2024-06-08,2024-06-08 18:10:00,Returned,In-Store,Debit Card,,,Gift wrap,62.17,4.35,0.0,3,0.0,66.52
7108,441,10,2024-02-16,2024-02-16 17:15:00,Completed,Online,E-Wallet,2024-02-19,VIP20,,30.76,2.15,2.27,3,0.62,34.56
7109,326,2,2024-11-25,2024-11-25 16:20:00,Completed,Online,Debit Card,2024-12-01,,,30.74,2.15,3.42,1,0.0,36.31
7110,277,9,2024-11-05,2024-11-05 17:05:00,Cancelled,Online,Cash,,,Gift wrap,32.3,2.26,5.86,2,0.0,40.42
7111,1148,4,2024-12-24,2024-12-24 13:45:00,Pending,Online,E-Wallet,,,,46.45,3.25,4.67,2,0.0,54.37
7112,332,7,2024-01-18,2024-01-18 16:20:00,Completed,In-Store,E-Wallet,2024-01-18,NEW10,,94.2,6.59,0.0,5,1.88,98.91
7113,414,6,2024-01-11,2024-01-11 11:10:00,Completed,Online,Bank Transfer,2024-01-15,NEW10,Gift wrap,10.31,0.72,5.62,1,0.0,16.65
7114,149,7,2024-09-25,2024-09-25 10:35:00,Completed,In-Store,E-Wallet,2024-09-25,VIP20,Gift wrap,35.94,2.52,0.0,2,0.0,38.46
7115,630,9,2025-04-06,2025-04-06 16:55:00,Completed,In-Store,E-Wallet,2025-04-06,SUMMER15,,29.3,2.05,0.0,2,0.0,31.35
7116,48,7,2025-04-16,2025-04-16 13:55:00,Completed,In-Store,Credit Card,2025-04-16,,,54.72,3.83,0.0,3,0.0,58.55
7117,294,10,2024-08-06,2024-08-06 17:35:00,Completed,Online,Cash,2024-08-12,,,20.02,1.4,3.63,2,0.0,25.05
7118,534,9,2024-11-08,2024-11-08 17:05:00,Completed,Online,Credit Card,2024-11-14,,Gift wrap,29.61,2.07,3.6,3,0.0,35.28
7119,747,1,2025-04-08,2025-04-08 19:55:00,Pending,In-Store,Debit Card,,,,55.29,3.87,0.0,3,0.0,59.16
7120,973,6,2024-11-04,2024-11-04 16:15:00,Completed,In-Store,Cash,2024-11-04,NEW10,,22.72,1.59,0.0,2,0.0,24.31
7121,859,1,2024-11-04,2024-11-04 20:55:00,Pending,Online,Cash,,,,20.23,1.42,4.04,1,0.0,25.69
7122,770,9,2025-06-17,2025-06-17 14:00:00,Completed,Online,Cash,2025-06-21,,Gift wrap,138.82,9.72,3.0,4,0.0,151.54
7123,112,3,2025-04-14,2025-04-14 17:55:00,Completed,Online,Credit Card,2025-04-14,,Gift wrap,22.36,1.57,3.86,1,0.0,27.79
7124,46,7,2024-07-09,2024-07-09 15:00:00,Completed,Online,Cash,2024-07-15,VIP20,,22.67,1.59,5.0,2,0.0,29.26
7125,588,1,2025-07-09,2025-07-09 15:10:00,Completed,Online,Cash,2025-07-10,SUMMER15,Gift wrap,43.39,3.04,2.31,2,0.0,48.74
7126,930,6,2024-04-16,2024-04-16 20:00:00,Completed,Online,Cash,2024-04-22,,,57.56,4.03,3.19,1,0.0,64.78
7127,375,2,2025-08-17,2025-08-17 19:45:00,Completed,In-Store,Bank Transfer,2025-08-17,VIP20,Gift wrap,25.56,1.79,0.0,3,0.51,26.84
7128,127,5,2024-07-11,2024-07-11 12:20:00,Cancelled,Online,Cash,,,,17.34,1.21,2.14,1,0.0,20.69
